Customer_ID,Customer_Name,Email,Phone,Address,City,State,Zip,Country,Gender,Date_of_Birth,Account_Creation_Date,Last_Login_Date,Product_1,Product_2,Product_3,Product_4,Product_5,Order_Amount,Order_Date,Payment_Method,Loyalty_Points,Subscription_Status,Subscription_Plan,Last_Purchase_Date,Referral_Code,Customer_Service_Interactions,Customer_Satisfaction_Rating,Age,Occupation,Marital_Status
78979,Charles Lopez,amandaowen@yahoo.com,332-713-9740x5894,"70814 Barnes Divide Apt. 728
East Catherineborough, CA 00939",North Jacquelineville,New Hampshire,12781,Guatemala,Female,11/23/82,11/29/20,4/1/25,hand,investment,not,national,human,28.98,2/9/25,Credit Card,252,Inactive,Platinum,3/19/25,61MW2BJV,5,6,27,Legal executive,Divorced
32902,Jamie Neal,qhenry@hotmail.com,001-870-906-7684,"950 Jackson Bridge
Ashleyburgh, CT 26179",East Angelabury,Nebraska,1911,Papua New Guinea,Female,3/14/92,10/31/23,4/1/25,special,responsibility,over,again,growth,53.6,2/23/25,Credit Card,151,Inactive,Gold,1/13/25,DDGZYQF8,15,1,51,Camera operator,Widowed
12059,Brett Gregory,jasminecooper@gmail.com,910.577.9194,"USS Allen
FPO AP 99863",Hughesstad,Massachusetts,2515,Niue,Other,6/10/63,9/29/23,4/1/25,mean,own,require,man,financial,468.94,2/15/25,Credit Card,588,Active,Premium,3/18/25,5M2IRO1S,14,7,26,Technical author,Single
82025,Scott Meyer,davisdaniel@hotmail.com,123.093.8127x7066,"730 Riddle Turnpike Apt. 779
New Susanmouth, NH 35138",Jenniferton,Alabama,59843,Russian Federation,Male,8/8/83,6/6/24,4/2/25,necessary,answer,century,word,defense,329.06,1/19/25,Bank Transfer,145,Active,Premium,3/22/25,LE8MT323,13,3,27,"Engineer, site",Single
92507,Bailey Baker DDS,amandaorr@yahoo.com,492.399.2935x9390,"Unit 5170 Box 2658
DPO AE 45049",West Lisa,Ohio,15555,Djibouti,Female,4/4/85,8/29/20,4/2/25,method,wall,deep,TV,alone,386.9,2/21/25,Credit Card,553,Active,Premium,2/15/25,10HM3KOF,9,6,48,Customer service manager,Divorced
57795,Kristen Larson,fwalters@yahoo.com,001-765-832-4476x321,"15310 Anthony Bridge
Tiffanyborough, VA 16753",Kentstad,Tennessee,50505,New Caledonia,Male,10/1/00,6/19/21,4/2/25,event,blue,exist,our,not,367.4,2/5/25,PayPal,285,Active,Basic,2/12/25,B6REQWFC,13,3,23,Printmaker,Divorced
4535,Christian Walker,kellyscott@hotmail.com,(838)281-5776,"540 Barker Ford
Mollytown, WA 69210",Loriview,Louisiana,83651,Jordan,Female,12/16/84,12/29/22,4/2/25,our,grow,choice,provide,production,230.15,3/14/25,Bank Transfer,102,Inactive,Basic,1/7/25,1QC5O0JU,9,5,36,Lobbyist,Married
72764,Kelsey Lopez DDS,fharrison@yahoo.com,249-889-4461x6459,"PSC 8517, Box 2782
APO AA 19537",Fischerfort,Oklahoma,75366,Saint Vincent and the Grenadines,Male,9/23/98,10/14/21,4/1/25,might,partner,likely,its,wife,106.21,1/4/25,PayPal,338,Inactive,Platinum,1/17/25,O7E884KZ,3,2,25,Careers adviser,Divorced
3487,Shari Patterson,hoffmanpatricia@higgins.org,463.127.7461x93691,"08526 Richardson Wells
New Robertstad, WV 14339",Port Joseph,Wyoming,33155,Philippines,Other,10/25/87,5/1/24,4/1/25,friend,campaign,thing,others,hour,292.3,2/28/25,Bank Transfer,3,Active,Platinum,2/11/25,UMKBEPFU,17,2,50,Maintenance engineer,Married
51360,Matthew Odonnell,denise59@hotmail.com,890.253.8023x8247,"045 Matthew Drives Suite 193
Lake Jennifershire, MD 59507",Snyderberg,Iowa,15590,Saint Helena,Male,7/26/69,3/2/25,4/2/25,more,father,rate,section,weight,345.91,3/10/25,Credit Card,455,Active,Gold,2/6/25,MLNU7M6F,1,10,33,Soil scientist,Divorced
99884,Nicole Kennedy,brian82@duncan.com,(887)026-1283,"8328 Mcgee Court Suite 783
Port Erin, MI 76858",Lake Williamfort,Idaho,23650,Gibraltar,Male,3/14/59,11/13/24,4/1/25,feeling,check,smile,quickly,she,401.6,2/13/25,Credit Card,639,Inactive,Basic,1/6/25,2GXUH428,4,10,52,"Administrator, education",Divorced
11597,Heather Cook,jennifer80@yahoo.com,001-954-596-9094,"80463 Karen Crossroad
Webermouth, IN 54947",Holdenmouth,Nevada,25767,Morocco,Other,8/29/06,8/4/21,4/2/25,both,fact,fight,give,see,34.04,1/18/25,Credit Card,239,Inactive,Basic,2/17/25,BL262CO1,20,1,57,Land,Single
73367,Timothy Howard,danielbarron@hotmail.com,001-418-840-1739x9024,"98234 Lewis Highway Suite 884
Paulside, MT 92250",East Anthonyland,New Hampshire,76847,Trinidad and Tobago,Female,11/7/01,3/1/22,4/1/25,boy,audience,visit,budget,sing,59.45,2/5/25,Credit Card,695,Active,Gold,2/8/25,1NDO5JMK,12,7,61,Pharmacologist,Widowed
23991,Amber Johnson,vlutz@hotmail.com,(952)888-8850x030,"9630 Nunez Trafficway Apt. 760
West Diana, IN 44640",North Andrewville,Virginia,27942,Tokelau,Other,5/19/03,2/18/20,4/1/25,never,simply,view,if,character,361.42,2/26/25,Bank Transfer,612,Inactive,Platinum,3/27/25,BWW578F0,1,10,39,Field trials officer,Widowed
99577,John Haley,pjohnson@gonzalez-thomas.com,238-452-6771x840,"69268 Shirley Hill Apt. 139
Jeremyfort, NH 99522",Carrollton,Maine,80233,Ghana,Female,1/1/80,2/18/20,4/2/25,recognize,hold,there,this,information,50.21,3/31/25,Bank Transfer,854,Inactive,Premium,2/10/25,KZMOB7WL,14,5,56,"Copywriter, advertising",Married
27373,Tracy Parker,barbarataylor@hotmail.com,8589989313,"6364 Rachel Isle Suite 619
Port Darlene, PA 26164",Snyderhaven,Iowa,77837,Greece,Male,7/25/63,8/27/24,4/2/25,easy,guy,movie,southern,Republican,239.21,2/7/25,Bank Transfer,975,Active,Gold,1/23/25,ORS97W7W,2,10,60,Bonds trader,Divorced
97621,Emily Webb,jamesadam@gmail.com,001-954-350-0225x3039,"69222 Desiree Light Apt. 116
New Jeffreyhaven, PA 42856",Aguilarchester,Delaware,58179,Western Sahara,Other,1/11/60,6/22/22,4/1/25,around,design,to,piece,design,421.47,2/13/25,Bank Transfer,632,Active,Premium,2/13/25,D1OVN4WP,4,3,35,Historic buildings inspector/conservation officer,Single
66545,Kelly Guerrero,kylesmith@perez.com,+1-135-764-1058x3645,"USNS Soto
FPO AE 85033",South William,Georgia,13901,Svalbard & Jan Mayen Islands,Other,9/14/87,5/17/24,4/2/25,represent,brother,project,even,can,422.93,2/6/25,Credit Card,991,Active,Premium,1/30/25,51OGGLRV,13,10,44,Automotive engineer,Married
58948,Connie Reed,diana75@hotmail.com,097-008-3516x0367,"261 Michelle Radial
Mccormickhaven, IN 74606",West Tracy,Georgia,59211,Guadeloupe,Female,6/4/88,5/21/22,4/1/25,surface,allow,campaign,third,fight,408.35,1/17/25,PayPal,202,Active,Platinum,2/16/25,OE01QAMI,10,6,61,Occupational hygienist,Married
5088,Rebecca Barajas,lewiscynthia@ingram-newton.com,(548)631-7845x9300,"03076 Joshua Creek Apt. 213
Underwoodburgh, MT 60535",Greenefurt,Texas,25728,Belize,Male,4/19/03,7/12/23,4/2/25,rise,common,evening,fly,interesting,142.17,1/11/25,Bank Transfer,492,Active,Gold,3/13/25,XMZLBHWO,19,2,34,Probation officer,Single
83703,Johnathan Robbins,stephentran@moore.net,(250)027-6885x39522,"482 Page Gardens
South Natasha, HI 41027",North Matthew,South Dakota,80302,Pitcairn Islands,Male,5/21/59,4/27/23,4/1/25,win,give,collection,performance,almost,220.22,1/13/25,Credit Card,612,Active,Gold,3/12/25,CPZ3QNJ6,18,6,40,Conference centre manager,Divorced
67244,Darrell Stokes,leah48@gmail.com,+1-368-139-8074x04299,"PSC 3622, Box 0222
APO AP 24005",New Valerie,Georgia,90143,Italy,Other,9/26/63,1/5/24,4/2/25,really,ground,financial,group,audience,215.95,4/1/25,Bank Transfer,945,Inactive,Premium,3/28/25,CY0R55DK,17,2,25,IT sales professional,Married
13822,Adam Hernandez,gparker@hotmail.com,363.032.7666,"6342 Rodriguez Avenue Apt. 050
South Davidbury, WV 80697",South Kennethton,Minnesota,70869,Spain,Female,2/25/86,12/12/23,4/1/25,their,wall,both,hotel,hundred,70.76,3/24/25,PayPal,301,Inactive,Gold,2/26/25,LI5GXJ2O,13,6,26,"Civil engineer, consulting",Married
33812,Sharon Warner,steve91@atkins.com,+1-633-087-6962x416,"6640 Cook Mission Suite 308
Christinabury, NY 13808",West Elizabeth,Idaho,70144,Kuwait,Female,8/12/98,2/26/21,4/2/25,want,city,develop,face,amount,476.66,3/16/25,Bank Transfer,856,Inactive,Basic,1/18/25,H5AKQ427,15,9,33,Control and instrumentation engineer,Divorced
70722,Sara Jackson,holdenmonica@yahoo.com,7050131552,"8105 Christine Mews Apt. 588
Taylorfort, ME 16515",North Andrew,Alaska,93253,Portugal,Other,3/25/81,1/6/21,4/2/25,southern,should,back,serious,several,11.02,2/18/25,Bank Transfer,829,Inactive,Gold,1/23/25,RIHDF8TX,12,8,40,Environmental manager,Widowed
42591,Adrian Irwin,rioschristopher@haynes.info,+1-629-931-7324x904,"9211 Rita Spur
Amyborough, IL 26236",Brownmouth,Minnesota,8374,Malta,Other,1/3/81,8/19/20,4/1/25,lawyer,suddenly,staff,sure,practice,26.67,3/5/25,PayPal,803,Inactive,Gold,3/23/25,UWEOCVNQ,4,8,66,Chartered management accountant,Divorced
27517,Carla Thomas,sharonwillis@porter.com,(315)463-0269x856,"023 Sanchez Mills Suite 514
East Glenfort, MS 57370",Morrisberg,South Dakota,30403,Macao,Other,9/15/62,3/31/21,4/1/25,energy,activity,step,city,truth,299.86,2/6/25,Credit Card,181,Active,Basic,4/1/25,491D8KA4,0,9,42,Data scientist,Widowed
5801,Sherry Price,yrodriguez@lane.com,029.239.8018x912,"Unit 5903 Box 4687
DPO AA 01009",Charlesport,Tennessee,7978,El Salvador,Female,1/19/75,1/30/21,4/2/25,bring,effort,data,sing,why,260.29,3/13/25,Credit Card,682,Inactive,Platinum,3/24/25,35SPDICJ,16,2,40,"Librarian, public",Single
25598,Jennifer Freeman,pollardrebecca@hotmail.com,707.173.0839x164,"6783 Sutton Vista
South Christopherfort, CO 26519",Port Beth,Alabama,24870,Cuba,Male,1/11/85,4/24/23,4/2/25,order,you,act,class,responsibility,144.68,3/13/25,PayPal,910,Inactive,Premium,3/30/25,4A90X55O,0,2,23,Chartered public finance accountant,Married
69290,Miguel Taylor,warmstrong@gmail.com,9514644342,"061 Angela Street
East Taramouth, NE 40353",Port Jennifer,Vermont,31687,Bahamas,Other,1/29/81,2/27/20,4/2/25,drop,than,service,alone,find,262.36,2/1/25,Bank Transfer,540,Inactive,Platinum,2/12/25,VGGCOBQJ,9,1,58,"Scientist, research (maths)",Married
29053,David Ferguson,jamesayala@carter.com,(984)657-8612,"551 Smith Curve
Lake Christopher, ME 47280",West Dustin,Nebraska,79926,Chile,Male,7/22/56,2/26/23,4/2/25,long,tonight,lose,analysis,soon,304.59,3/24/25,Credit Card,53,Active,Platinum,1/15/25,BVRBQA1D,15,10,21,"Conservation officer, historic buildings",Married
1600,Dennis Walsh PhD,michaeldiaz@hotmail.com,(617)555-8420x854,"USS Snyder
FPO AA 94992",Wisemouth,Mississippi,32431,Germany,Other,8/21/93,3/29/22,4/1/25,nothing,exactly,a,so,attack,113.63,1/4/25,Credit Card,448,Active,Basic,1/1/25,NF4VMAQH,7,9,48,Quality manager,Divorced
87917,Jeffery Mercado,moniqueallen@yahoo.com,3888287081,"86794 Smith Expressway Apt. 586
East Michelle, VT 93035",Codyville,Alabama,80839,Greece,Other,7/5/82,3/10/25,4/2/25,fight,PM,area,trouble,need,82.95,1/10/25,Bank Transfer,664,Active,Platinum,3/10/25,1RTQS299,0,4,47,Chief of Staff,Divorced
9206,Samantha Sexton,kmontes@hotmail.com,001-933-921-0877x23210,"90443 Shane Grove
Jasonhaven, KY 68540",East Alexandra,Kentucky,57083,United Arab Emirates,Female,1/30/99,2/25/24,4/2/25,interest,thus,reduce,particular,Republican,43.87,3/30/25,Bank Transfer,228,Active,Gold,1/27/25,J5Y6W1DG,10,9,31,IT technical support officer,Married
66381,Christopher Oliver,meganhall@richardson.biz,8654841547,"4253 John Lights Apt. 421
Desireeton, TN 90901",Port Michele,Mississippi,50893,Serbia,Female,8/16/94,3/23/20,4/2/25,central,sign,his,face,usually,24.12,1/13/25,PayPal,932,Inactive,Platinum,2/21/25,9OBX84GF,15,8,68,Media planner,Single
26927,Jeremy Smith,uedwards@hotmail.com,001-082-040-3322x05354,"892 Bennett Forest
Davisfort, MI 77653",New Christopherburgh,Indiana,65677,Bangladesh,Male,3/18/83,4/16/24,4/1/25,human,care,low,across,reach,320.08,1/28/25,Bank Transfer,254,Active,Gold,1/3/25,GISJ3JWY,0,2,28,"Designer, television/film set",Single
30897,Jonathan Snyder,jenniferthomas@yahoo.com,001-486-455-8761x1937,"7421 Ramirez Island Suite 483
Williamfurt, VA 06495",Terrishire,Nebraska,65199,Sri Lanka,Other,2/21/61,2/18/24,4/2/25,shake,expert,of,wind,foot,314.38,3/4/25,PayPal,881,Inactive,Gold,1/26/25,BM5CPZ11,1,1,64,Multimedia programmer,Divorced
2595,Anthony Avila,ashleybrown@hotmail.com,+1-019-313-1141x68118,"69539 Misty Inlet Apt. 322
New Duane, OR 54976",Colehaven,Wisconsin,51339,Belgium,Male,10/12/61,11/5/21,4/2/25,send,food,nation,amount,my,361.97,3/22/25,PayPal,305,Inactive,Premium,1/5/25,6IDGEDKC,8,4,41,Arts administrator,Divorced
94483,Angela Flores,frank06@gmail.com,-6671,"USS Ford
FPO AE 51568",East Amyberg,Vermont,64411,Bermuda,Other,3/19/88,1/31/20,4/2/25,doctor,including,car,show,early,420.4,2/9/25,Credit Card,266,Inactive,Gold,1/3/25,PCTM5QOY,8,8,52,English as a second language teacher,Single
25399,Brian Gregory,donaldzamora@gmail.com,001-682-189-5321x00702,"6694 Amy Mountains
East Tracyton, CA 93957",Kathleenshire,Illinois,7759,Tunisia,Male,8/15/97,3/21/25,4/2/25,rate,animal,pattern,mean,despite,62.39,3/22/25,Bank Transfer,151,Inactive,Platinum,3/31/25,IOJ0J76L,11,10,41,Translator,Widowed
80362,Timothy Robertson,awilliams@yahoo.com,741.234.1748,"77243 Brown Manors
West Scottchester, PA 44679",Lake Ashleyborough,Virginia,79648,Ghana,Female,7/12/55,4/15/24,4/2/25,movie,partner,agreement,our,marriage,217.81,2/22/25,Bank Transfer,969,Active,Platinum,1/5/25,P03DTQIV,10,3,38,Insurance claims handler,Married
61038,Cindy Thomas,robertwang@gmail.com,532853146,"956 Johnson Turnpike Suite 337
Lake Matthew, WA 55080",Hendersonport,South Dakota,29151,Saint Kitts and Nevis,Other,2/4/67,6/27/20,4/2/25,seem,explain,chair,skin,care,243.6,1/16/25,PayPal,739,Active,Basic,1/14/25,3JJ24P72,1,2,69,IT consultant,Married
59814,Jacob Lee,crystaldavis@yahoo.com,+1-469-627-9341x844,"77059 Baker Spur
Wilsontown, ME 21861",Davidburgh,Illinois,93208,Mayotte,Female,6/17/04,12/22/20,4/1/25,structure,fill,people,coach,never,363.21,1/24/25,PayPal,913,Active,Premium,3/30/25,NZVHIPWN,20,9,47,Insurance underwriter,Widowed
18004,Brian Jones,johnrose@yahoo.com,001-253-082-2214,"848 Oneal Lakes
East Christina, KS 59026",Courtneyfurt,Wisconsin,87747,Greece,Male,2/21/77,12/18/22,4/2/25,road,role,eat,space,past,252.86,1/16/25,PayPal,750,Active,Platinum,1/7/25,ZBO5O6IN,13,10,54,Health visitor,Married
39236,Roger Stafford,qabbott@yahoo.com,(354)529-7770x60239,"748 Bennett Dale Suite 457
Hodgesview, ND 95202",North Latoyamouth,Maryland,53350,Belize,Male,6/22/66,4/15/23,4/2/25,doctor,late,we,skin,road,224.27,1/24/25,PayPal,732,Inactive,Basic,1/22/25,VX2ROOMY,10,8,24,Counsellor,Divorced
41462,Daniel Herrera,changroger@king.com,(408)854-2451,"3682 Michael Harbors
Garciamouth, IL 67500",Port Mason,Arkansas,83234,United Kingdom,Male,5/19/54,9/8/24,4/1/25,key,available,maybe,rich,assume,359.54,3/16/25,Credit Card,526,Inactive,Platinum,1/13/25,0EMXDXKN,17,5,68,General practice doctor,Divorced
9394,Johnathan Williams,barnesjuan@gmail.com,077.037.4728x864,"508 Elijah Trail Apt. 914
South Joseph, HI 91825",Yodershire,Alaska,63041,Gambia,Other,6/6/04,2/9/21,4/2/25,child,arrive,about,nor,yes,140.46,3/6/25,Credit Card,381,Active,Platinum,1/28/25,S1IPITBK,13,3,63,Architect,Widowed
11806,Dawn Rowland,keithregina@yahoo.com,(459)149-0427,"94071 Cruz Row
Lake Jennaton, MA 65938",North Regina,Colorado,88999,Philippines,Male,3/3/72,11/5/24,4/1/25,part,indicate,she,health,heart,246.03,3/29/25,Bank Transfer,898,Inactive,Basic,1/7/25,HMTBOFJF,3,3,45,"Designer, furniture",Widowed
41135,Jessica Ramirez,brandon47@yahoo.com,(132)218-5671x16659,"34774 Hammond Dam
South Destinyborough, DC 34413",North Matthewton,Washington,74936,Guernsey,Male,3/19/98,8/25/22,4/1/25,continue,customer,how,buy,eye,98.82,1/21/25,Bank Transfer,55,Active,Basic,3/15/25,LDAZ0G6N,13,3,68,"Investment banker, operational",Single
80499,Cindy Rice,lindsaycarpenter@hotmail.com,645-063-4622,"5552 Moore Crest Apt. 891
New Jeffrey, MT 31503",Elizabethstad,North Carolina,20440,Turkey,Male,6/24/79,11/3/21,4/1/25,but,exist,modern,road,type,317.69,2/15/25,PayPal,261,Inactive,Gold,2/22/25,DJ9I137I,9,2,32,Health physicist,Single
76328,John Banks,andrewrogers@hotmail.com,457-326-4757,"41370 Velazquez Motorway Suite 981
Robertfurt, MA 14978",Nathanside,Hawaii,747,Brazil,Male,10/17/76,5/6/21,4/1/25,crime,fear,consumer,cell,large,323.23,1/31/25,PayPal,329,Inactive,Platinum,2/14/25,AWKURIRP,3,10,32,Theatre manager,Widowed
47653,Cameron Duran,summersraymond@gmail.com,199.675.6631x46858,"929 Reyes Hills
Anthonyview, FL 07439",Port Maxhaven,Massachusetts,37663,Svalbard & Jan Mayen Islands,Female,3/19/89,4/23/23,4/1/25,plan,piece,listen,year,soldier,74.73,1/25/25,Credit Card,834,Inactive,Gold,1/17/25,468W8FKU,16,3,58,Stage manager,Married
1385,Jessica Anderson,zgregory@carlson.com,645-296-9863x2070,"21420 Rodriguez Falls Suite 714
Port Vincent, MN 73833",Jasonfort,New York,33645,Madagascar,Male,3/21/91,1/10/20,4/2/25,board,consumer,company,sit,expert,233.2,2/28/25,PayPal,21,Inactive,Basic,3/5/25,45XXWYT9,16,7,48,Civil Service fast streamer,Widowed
1682,Kevin Robertson,boylejennifer@martin.org,977.323.3508,"162 Gregory Spurs Apt. 547
New Christina, ME 78140",Beardtown,Minnesota,27090,Somalia,Male,5/13/91,7/23/23,4/1/25,matter,truth,picture,hold,character,19.56,2/25/25,Credit Card,157,Active,Premium,2/5/25,KU2X1QWS,10,4,69,"Engineer, petroleum",Divorced
5365,Paula Carter,cheyenne21@yahoo.com,809.621.2939,"3681 Hayes Creek
Rodriguezview, GA 16501",Port Justin,California,42869,Portugal,Female,6/18/66,7/9/22,4/2/25,serve,realize,medical,history,force,280.5,1/2/25,Credit Card,39,Inactive,Basic,1/11/25,2O3TU3AA,16,7,22,Lexicographer,Single
80122,Laura Strickland,hamiltoncarol@gmail.com,911-027-4570x420,"USCGC Davis
FPO AE 11915",Melissaside,Maryland,51329,American Samoa,Other,3/26/05,4/28/24,4/2/25,themselves,lawyer,east,very,institution,346.7,3/14/25,PayPal,247,Active,Premium,2/7/25,MOLGYMGL,20,7,23,Sports coach,Widowed
2612,Joseph Moore,emily69@hotmail.com,689-276-5454x46530,"Unit 6963 Box 0665
DPO AE 91329",Weberfort,New York,38557,Vanuatu,Male,9/2/90,12/7/20,4/2/25,back,method,structure,sort,loss,311.2,1/13/25,Credit Card,314,Active,Basic,1/24/25,12OSEYKN,17,10,30,Advertising copywriter,Married
86814,Jill Richards,garcianancy@chang-tucker.com,(038)045-4718,"051 Robert Oval
Williamsmouth, NH 31992",Harttown,Maryland,60817,Philippines,Male,6/17/87,11/25/24,4/2/25,use,might,be,area,like,215.28,1/9/25,Credit Card,580,Inactive,Basic,3/22/25,1YCPDAL1,15,3,63,"Geologist, wellsite",Single
98857,Maria Contreras,uirwin@hotmail.com,5278433129,"0435 Powell Forest
West Jessicaland, WI 94058",Hernandezland,Arkansas,47856,Egypt,Male,7/14/02,10/3/22,4/1/25,someone,tough,behavior,such,important,327.89,1/25/25,PayPal,337,Active,Platinum,2/27/25,BDQKIYCI,18,1,64,Investment analyst,Single
76151,Rebecca Brown,donald00@stone.com,1218246586,"6671 Andrews Shore Apt. 745
Jessicahaven, HI 24821",Jamesside,Maryland,60258,Samoa,Female,5/3/78,2/14/20,4/2/25,occur,ago,worry,either,ground,363.57,2/15/25,PayPal,66,Active,Platinum,2/17/25,IRDXTB75,20,8,18,IT technical support officer,Widowed
96993,Kevin Thomas,hernandezkenneth@hotmail.com,001-311-948-6267x3233,"707 Amy Spur
Marshallmouth, SD 51454",Taylorville,North Dakota,63085,San Marino,Other,1/21/01,7/27/22,4/1/25,factor,town,player,sense,bit,31.32,3/6/25,Bank Transfer,518,Active,Platinum,1/22/25,QWMTKGFF,2,2,52,Charity officer,Divorced
89832,Charlotte Perkins,markguerra@richmond.com,001-381-894-3015x583,"05679 Cooper Springs Suite 060
Johnstad, ID 65091",West Keithborough,Colorado,69504,Chile,Female,7/11/81,6/10/20,4/2/25,moment,happen,high,military,four,193.89,1/23/25,PayPal,189,Active,Platinum,3/15/25,RV9N14PR,20,9,34,"Solicitor, Scotland",Divorced
47001,Patrick Strickland,sextonsamantha@gmail.com,377-048-5364,"2995 Spencer Summit
Lake Zacharyberg, LA 93573",South Adam,Kentucky,15803,Tokelau,Female,2/16/83,1/13/25,4/2/25,factor,option,professional,explain,occur,360.18,3/31/25,Bank Transfer,823,Active,Basic,2/14/25,TV2XHC7H,6,7,45,"Psychologist, sport and exercise",Married
57578,Deborah Hobbs,raymond80@kramer.org,(355)687-6894x3989,"1787 Clayton Stravenue
Port Julieburgh, CA 18985",Lake Gerald,Missouri,1428,Palestinian Territory,Other,8/8/97,8/16/22,4/2/25,happy,field,present,size,child,171.59,3/17/25,Bank Transfer,250,Active,Platinum,2/28/25,T5JI1VF1,7,6,59,"Administrator, arts",Single
24978,James Miller,kyle26@young-wright.net,001-060-170-8091,"85478 Meadows Route
North Teresaton, MS 67890",Port April,Arizona,33199,Isle of Man,Male,3/9/91,11/1/21,4/2/25,race,during,affect,research,avoid,57.02,3/18/25,PayPal,787,Active,Basic,1/7/25,VZA5XR33,14,5,46,Furniture designer,Married
76615,Thomas Bowers,suzanneyang@gmail.com,(952)562-4355,"358 Brianna Road
South Kimberly, FL 17862",Elainemouth,Oklahoma,5219,Oman,Male,5/4/59,7/30/22,4/2/25,public,past,alone,hour,from,276.4,1/1/25,PayPal,170,Inactive,Platinum,1/4/25,9Y1GV1KS,7,9,53,"Scientist, research (maths)",Divorced
82959,Robert Gill,oorozco@yahoo.com,(839)121-2189x6420,"65507 Jacobs Wells Suite 775
Adamberg, MS 59577",West William,Louisiana,39674,Albania,Other,9/27/81,4/30/22,4/2/25,write,company,box,be,best,258.23,1/18/25,Bank Transfer,139,Active,Premium,1/10/25,DJNBKDCG,18,6,69,Airline pilot,Widowed
60446,Kyle Torres,adamwright@morales-hendricks.com,767.202.2495x617,"980 Amanda Divide
North Shaunberg, NJ 31583",West Matthew,Delaware,35261,South Africa,Male,1/23/98,11/21/22,4/2/25,probably,how,walk,individual,speech,378.67,1/13/25,Credit Card,578,Inactive,Platinum,1/3/25,5TTRZC9H,7,7,49,Manufacturing systems engineer,Married
69147,Seth Castro,elizabeth17@yahoo.com,001-046-469-8311x48348,"607 Nicholas Parks
New Dominiquefurt, RI 54040",Elizabethhaven,Utah,35400,Tonga,Female,12/30/65,12/30/24,4/1/25,case,feel,present,most,quickly,295.32,2/24/25,Credit Card,93,Inactive,Gold,2/6/25,NUXX1F8G,8,8,26,"Therapist, drama",Widowed
